datestamp,relation,type,type - dcmi recommendation,title,creator,language,identifier,format,format - mediatype,format - subtype,date,description,source,publisher,rights,contributor,subject,record id,record - header - setSpec
2024-04-17T19:00:35Z,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBC9E/Milin2017_1.0.tar.gz,article,text,Discrimination in Lexical Decision,"Milin, Petar; University of Sheffield",eng,11022/0000-0007-EBC9-E,application/pdf,application,pdf,2013-03-17T00:00:00Z,"In this study we present a novel set of discrimination-based indicators of language processing derived from Naive Discriminative Learning ( NDL ) Theory (Baayen, Milin, Filipovic Ðurdevic, Hendrix, & Marelli, 2011). We compare the effectiveness of these new measures with classical lexical-distributional measures — in particular, frequency counts and form similarity measures — to predict lexical decision latencies when a complete morphological segmentation of masked primes is or is not possible. Data derive from a re-analysis of a large subset of decision latencies from the English Lexicon Project (Balota et al., 2007), as well as from the results of two new masked priming studies. Results demonstrate the superiority of discrimination-based predictors over lexical-distributional predictors alone, across both the simple and primed lexical decision tasks. Comparable priming af ter masked CORNER and CORNEA type primes, across two experiments, fails to support early obligatory segmentation into morphemes as predicted by the morphoorthographic account of reading. Results fit well with NDL theory, which, in conformity with word and paradigm theory (Blevins, 2003), rejects the morpheme as a relevant unit of analysis. Furthermore, results indicate that readers with greater spelling proficiency and larger vocabularies make better use of orthographic priors and handle lexical competition more efficiently. PLOS-one",The Mind Research Repository (beta); No 1 (2013),The Mind Research Repository (beta),,Alexander von Humboldt Foundation,,mrr-1102200000007EBC9E,mrr
,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBC9E/paper.pdf,published version,text,,"Feldman, Laurie Beth; SUNY at Albana",,,,,,,,,,,Alexander von Humbold research chair,,,
,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBC9E/Milin2017_1.1.tar.gz,,,,"Ramscar, Michael; University of Tübingen",,,,,,,,,,,National Institute of Child Health and Human Development,,,
,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBC9E,,,,"Hendrix, Peter; University of Tübingen",,,,,,,,,,,Haskins Laboratories,,,
,,,,,"Baayen, R. Harald; University of Tübingen",,,,,,,,,,,,,,
2024-04-17T18:47:40Z,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBCAD/paper.pdf,article,text,Multimodal character viewpoint in quoted dialogue sequences,"Stec, Kashmiri; University of Groningen",eng,11022/0000-0007-EBCA-D,application/pdf,application,pdf,2013-03-17T00:00:00Z,"We investigate the multimodal production of character viewpoint in spoken American English narratives by performing complementary qualitative and quantitative analyses of two quoted dialogues, focusing on the storyteller’s use of character viewpoint gestures, character intona- tion, character facial expression, spatial orientation and gaze. A micro-analysis revealed that the extent of multimodal articulation depends on (i) the quoted speaker, with different multimodal articulatory patterns found for quotes by the speaker’s past self vs. a third-person character, and (ii) the position of the quoted utterance within the quoted dialogue, with mid-dialogue utter- ances garnering less co-articulation than initial or nal utterances within the quoted dialogue. We further investigated these observations using a quantitative approach, which was based on generalized additive modeling (GAM). The GAM analysis revealed different multimodal patterns for each quoted character, as indicated by the number of co-produced multimodal articulators. These patterns were found to hold regardless of the quote’s position within the narrative. We discuss these ndings with respect to previous work on multimodal quotation. Glossa",The Mind Research Repository (beta); No 1 (2013),The Mind Research Repository (beta),,Netherlands Organization for Scientific Research (NWO),,mrr-1102200000007EBCAD,mrr
,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBCAD/Stec2017_1.0.tar.gz,published version,text,,"Huiskes, Mike; University of Groningen",,,,,,,,,,,,,,
,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBCAD,,,,"Wieling, Martijn; University of Groningen",,,,,,,,,,,,,,
,,,,,"Redeker, Gisela; University of Groningen",,,,,,,,,,,,,,
2024-04-17T18:48:07Z,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBCBC/paper.pdf,article,text,Generalized additive modeling to analyze dynamic phonetic data: a tutorial focusing on articulatory differences between L1 and L2 speakers of English,,eng,11022/0000-0007-EBCB-C,application/pdf,application,pdf,2013-03-17T00:00:00Z,"In phonetics many data sets are encountered which deal with dynamic data collected over time. Examples include dynamic formant trajectories, or tongue position trajectories obtained via electromagnetic articulography. Traditional approaches to analyzing this type of data generally aggregate data over a certain timespan, or only include measurements at a certain fixed time point (e.g., formant measurements at the midpoint of a vowel). While these types of analyses are relatively easy to understand and conduct, I argue in this paper for a more elaborate approach, generalized additive modeling, which is able to take into account the non-linear patterns over time while simultaneously taking into account subject and item-related variability. I will illustrate its use in this tutorial using articulatory trajectories from L1 and L2 speakers of English. All data and R code is made available for readers to replicate the analysis presented in this paper. Submitted to Journal of Phonetics",The Mind Research Repository (beta); No 1 (2013),The Mind Research Repository (beta),,Netherlands Organization for Scientific Research (NWO),,mrr-1102200000007EBCBC,mrr
,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBCBC/Wieling2017_1.0.tar.gz,peer-reviewed article,text,,,,,,,,,,,,,,,,
,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBCBC,published version,text,,,,,,,,,,,,,,,,
2024-04-17T19:14:26Z,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBCCB/Plag2017_1.0.tar.gz,article,text,Homophony and morphology: The acoustics of word-final S in English,"Plag, Ingo",eng,11022/0000-0007-EBCC-B,application/pdf,application,pdf,2013-03-17T00:00:00Z,"Recent research has shown that homophonous lexemes show systematic phonetic differences (e.g. Gahl 2008, Drager 2011), with important consequences for models of speech production such as Levelt et al. (1999). These findings also pose the question of whether similar differences hold for allegedly homophonous affixes (instead of free lexemes). Earlier experimental research found some evidence that morphemic and non-morphemic sounds may differ acoustically (Walsh & Parker 1983, Losiewicz 1992). This paper investigates this question by analyzing the phonetic realization of non-morphemic /s/ and /z/, and of six different English /s/ and /z/ morphemes (plural, genitive, genitive-plural and 3rd person singular, as well as cliticized forms of has and is). The analysis is based on more than 600 tokens extracted from conversational speech (Buckeye Corpus, Pitt et al. 2007). Two important results emerge. First, there are significant differences in acoustic duration between some morphemic /s/’s and /z/’s and non-morphemic /s/ and /z/, respectively. Second, there are significant differences in duration between some of the morphemes. These findings challenge standard assumptions in morphological theory, lexical phonology and models of speech production. Journal of Linguistics",The Mind Research Repository (beta); No 1 (2013),The Mind Research Repository (beta),,,,mrr-1102200000007EBCCB,mrr
,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBCCB/paper.pdf,peer-reviewed article,text,,"Homann, Julia",,,,,,,,,,,,,,
,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBCCB,published version,text,,"Kunter, Gero",,,,,,,,,,,,,,
2024-04-17T19:31:43Z,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBCDA/BenHediaPlag2017_1.0.tar.gz,article,text,Gemination and degemination in English prefixation: Phonetic evidence for morphological organization,"Ben Hedia, Sonia",eng,11022/0000-0007-EBCD-A,application/pdf,application,pdf,2013-03-17T00:00:00Z,"This paper addresses the problem of morpho-phonological variability and the role of phonetic detail in morphologically complex words by investigating the gemination behavior of the English prefixes un- and in-. Traditionally, it is assumed that un- geminates while in- degeminates, but empirical studies are rare and not conclusive. This paper presents the first study that uses data from natural speech (Switchboard Corpus, Godfrey and Holliman 1997). It is shown that both prefixes geminate, contra large parts of the literature. Furthermore, there is a difference in nasal duration between un-, negative in- and locative in-. The more segmentable the prefix the longer the nasal duration. The results challenge widely-shared assumptions in morphological theory, lexical phonology and models of speech production, and support models in which the strength of morphological boundaries may impact on the durational properties of complex words. Journal of Phonetics",The Mind Research Repository (beta); No 1 (2013),The Mind Research Repository (beta),,,,mrr-1102200000007EBCDA,mrr
,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBCDA/paper.pdf,peer-reviewed article,text,,"Plag, Ingo",,,,,,,,,,,,,,
,https://repo.data.saw-leipzig.de/resources?identifier=mrr/1102200000007EBCDA,published version,text,,,,,,,,,,,,,,,,
2024-04-17T18:40:43Z,https://repo.data.saw-leipzig.de/resources?identifier=nrp/1102200000007F67F6/paper.pdf,text,text,Gaze from Speaker / Other,NA,eng,11022/0000-0007-F67F-6,,,,2019-05-14T00:00:00Z,"Here we investigated whether listeners follow and interpret a person's object-directed gaze to convey speaker intentions when those gaze-cues are time aligned like typical speech-aligned speaker gaze cues (SAME condition) EVEN when that person is in fact also listening (and *not* speaking, DIFFERENT condition). For that, we recorded a female's gaze actions to two objects (apple & glass) in front of her but covered her mouth in the video with a grey bar. These videos where coupled with (her) female or another male's utterance of the type ""The apple is taller than the glass."" Another male person was partially visible in the recording so that the utterances could have plausibly been produced by either person. Lastly, we aligned the gaze actions and utterances in such a way that they were either congruent (gaze to apple, then to glass to match the order of mentioning), incongruent (gaze to glass first, then to apple) or neutral (no object-directed gaze at all) wrt the utterance. Participants were eyetracked as they watched the videos. They further had to evaluate whether the utterances were correct descriptions of the scene or not by button press. The videos were presented in blocks such that listener first saw and heard neutral videos, then videos with congruent gaze, and lastly videos with incongruent gaze. Voice (female/male = same/different) was varied between participants.",,,,,Eyetracking,nrp-1102200000007F67F6,nrp
